Open,High,Low,Price,Volume,Divs,time_left_for_div,News,Time,WEEKDAY,SIN_TIME,COS_TIME
33000.0,33000.0,31405.0,31921.0,5024,0.0,130.0,0.0,1205712000.0,2,-0.5000000000000004,0.8660254037844384
32240.0,32499.0,31600.0,32489.99,3553,0.0,131.0,0.0,1205798400.0,2,-0.5000000000000004,0.8660254037844384
32800.0,32948.0,31850.0,32489.99,4831,0.0,132.0,0.0,1205884800.0,2,-0.5000000000000004,0.8660254037844384
31800.0,32300.0,31370.01,31911.02,4083,0.0,133.0,0.0,1205971200.0,2,-0.5000000000000004,0.8660254037844384
32105.0,32279.99,31515.0,32090.0,3459,0.0,134.0,0.0,1206057600.0,2,-0.2588190451025207,0.9659258262890683
32050.0,32777.77,31740.0,32750.0,2288,0.0,135.0,0.0,1206316800.0,2,-0.2588190451025207,0.9659258262890683
32701.0,33400.0,32360.0,32700.0,5400,0.0,136.0,0.0,1206403200.0,2,-0.2588190451025207,0.9659258262890683
32789.99,32789.99,32337.0,32355.02,1659,0.0,137.0,0.0,1206489600.0,2,-0.2588190451025207,0.9659258262890683
32576.99,33200.0,32325.0,32500.0,3272,0.0,138.0,0.0,1206576000.0,2,-0.2588190451025207,0.9659258262890683
32600.0,33100.0,32111.11,32930.0,4171,0.0,139.0,0.0,1206662400.0,2,-0.2588190451025207,0.9659258262890683
32500.0,33680.0,32350.0,33035.0,5703,0.0,140.0,0.0,1206921600.0,2,-0.2588190451025207,0.9659258262890683
32951.0,33666.0,32700.0,33070.0,5942,0.0,141.0,0.0,1207008000.0,2,-0.2588190451025207,0.9659258262890683
33401.0,33899.99,32651.0,32805.0,8699,0.0,142.0,0.0,1207094400.0,2,-0.2588190451025207,0.9659258262890683
32998.99,33000.0,31968.0,31970.0,5135,0.0,143.0,0.0,1207180800.0,2,-0.2588190451025207,0.9659258262890683
32000.0,32400.0,31531.03,31565.02,2537,0.0,144.0,0.0,1207267200.0,2,-0.2588190451025207,0.9659258262890683
31600.0,31990.0,31530.0,31650.0,4031,0.0,145.0,0.0,1207526400.0,2,-0.2588190451025207,0.9659258262890683
31790.0,31900.0,31401.01,31900.0,10427,0.0,146.0,0.0,1207612800.0,2,-0.2588190451025207,0.9659258262890683
31895.0,32209.43,31659.09,31700.0,5806,0.0,147.0,0.0,1207699200.0,2,-0.2588190451025207,0.9659258262890683
31560.01,31769.99,31300.0,31300.0,4361,1.52,0.0,0.0,1207785600.0,2,-0.2588190451025207,0.9659258262890683
31560.01,31769.99,31300.0,31300.0,4361,1.52,0.0,0.0,1207785600.0,2,-0.2588190451025207,0.9659258262890683
31450.0,31700.0,30600.0,30850.0,3808,0.0,1.0,0.0,1207872000.0,2,-0.2588190451025207,0.9659258262890683
30550.01,30550.01,29951.0,30240.0,3035,0.0,2.0,0.0,1208131200.0,2,-0.2588190451025207,0.9659258262890683
30360.0,30569.91,30168.97,30344.0,2366,0.0,3.0,0.0,1208217600.0,2,-0.2588190451025207,0.9659258262890683
30346.03,30500.0,30100.0,30398.0,4608,0.0,4.0,0.0,1208304000.0,2,-0.2588190451025207,0.9659258262890683
30500.0,30600.0,29501.0,29560.2,3943,0.0,5.0,0.0,1208390400.0,2,-0.2588190451025207,0.9659258262890683
29775.0,29976.86,29070.0,29690.0,6098,0.0,6.0,0.0,1208476800.0,2,-0.2588190451025207,0.9659258262890683
29890.0,30035.0,29450.0,29505.0,5098,0.0,7.0,0.0,1208736000.0,2,-0.2588190451025207,0.9659258262890683
29654.98,30340.0,29499.01,29770.0,10079,0.0,8.0,0.0,1208822400.0,2,-0.2588190451025207,0.9659258262890683
29800.0,30080.0,29610.02,29680.0,5845,0.0,9.0,0.0,1208908800.0,2,-0.2588190451025207,0.9659258262890683
29750.0,30100.0,29511.4,29750.01,4624,0.0,10.0,0.0,1208995200.0,2,-0.2588190451025207,0.9659258262890683
30000.0,30000.0,29572.01,29602.33,3753,0.0,11.0,0.0,1209081600.0,2,-0.2588190451025207,0.9659258262890683
29582.48,29700.0,29202.0,29204.0,3174,0.0,12.0,0.0,1209340800.0,2,-0.2588190451025207,0.9659258262890683
29200.0,29348.0,28705.0,29050.0,4504,0.0,13.0,0.0,1209427200.0,2,-0.2588190451025207,0.9659258262890683
29040.0,29200.0,28815.03,28914.01,3734,0.0,14.0,0.0,1209513600.0,2,-0.2588190451025207,0.9659258262890683
29298.98,29865.0,29000.0,29579.0,4243,0.0,15.0,0.0,1209859200.0,3,0.0,1.0
29550.0,29950.0,29550.0,29807.0,6272,0.0,16.0,0.0,1209945600.0,3,0.0,1.0
29977.0,31310.0,29977.0,30452.13,19806,0.0,17.0,0.0,1210032000.0,3,0.0,1.0
30650.0,31200.0,29980.0,30550.0,9975,0.0,18.0,0.0,1210118400.0,3,0.0,1.0
30400.0,31450.0,30220.0,30900.0,12621,0.0,19.0,0.0,1210204800.0,3,0.0,1.0
30949.99,32790.0,30789.18,31990.0,16961,0.0,20.0,0.0,1210550400.0,3,0.0,1.0
32000.0,33600.0,31406.01,33499.0,25068,0.0,21.0,0.0,1210636800.0,3,0.0,1.0
33800.0,35756.0,33400.0,35500.0,30944,0.0,22.0,0.0,1210723200.0,3,0.0,1.0
35730.0,38000.0,35500.0,36501.0,34316,0.0,23.0,0.0,1210809600.0,3,0.0,1.0
36670.01,37694.99,35901.01,36399.0,19082,0.0,24.0,0.0,1210896000.0,3,0.0,1.0
36600.0,36799.88,35211.0,35700.0,8722,0.0,25.0,0.0,1211155200.0,3,0.0,1.0
35500.0,35950.0,34560.0,34811.0,10889,0.0,26.0,0.0,1211241600.0,3,0.0,1.0
34561.01,35700.01,34400.0,35139.99,9607,0.0,27.0,0.0,1211328000.0,3,0.0,1.0
35290.0,35880.0,34325.0,34500.0,5651,0.0,28.0,0.0,1211414400.0,3,0.0,1.0
34700.0,34750.0,33800.0,34250.0,3142,0.0,29.0,0.0,1211500800.0,3,0.0,1.0
34000.0,34600.0,33900.0,34034.0,2450,0.0,30.0,0.0,1211760000.0,3,0.0,1.0
34298.0,34489.97,33371.01,34000.0,4006,0.0,31.0,0.0,1211846400.0,3,0.0,1.0
33500.0,35555.35,33500.0,34800.0,9729,0.0,32.0,0.0,1211932800.0,3,0.0,1.0
35000.0,35289.99,34868.94,35000.0,4321,0.0,33.0,0.0,1212019200.0,3,0.0,1.0
34900.01,36820.0,34750.0,36489.99,11263,0.0,34.0,0.0,1212105600.0,3,0.0,1.0
36460.0,36481.0,35703.0,36000.0,4704,0.0,35.0,0.0,1212364800.0,3,0.0,1.0
35708.11,36599.91,35333.33,36268.0,4247,0.0,36.0,0.0,1212451200.0,3,0.0,1.0
36150.0,37200.0,35200.0,35750.0,9164,0.0,37.0,0.0,1212537600.0,3,0.0,1.0
35700.0,36397.0,35468.0,35699.96,4384,0.0,38.0,0.0,1212624000.0,3,0.0,1.0
36260.0,36379.99,35600.0,35700.0,8172,0.0,39.0,0.0,1212710400.0,3,0.0,1.0
35430.0,35600.0,34505.0,34707.0,3824,0.0,40.0,0.0,1212796800.0,3,0.0,1.0
34988.99,35494.82,34707.0,35080.0,3696,0.0,41.0,0.0,1212969600.0,3,0.0,1.0
34900.0,34999.98,34200.1,34280.0,2794,0.0,42.0,0.0,1213056000.0,3,0.0,1.0
34295.1,34450.0,33800.0,33810.0,4239,0.0,43.0,0.0,1213142400.0,3,0.0,1.0
34025.0,34280.0,33501.0,33547.98,4394,0.0,44.0,0.0,1213574400.0,3,0.25881904510252074,0.9659258262890683
33638.0,35000.01,33530.01,34300.2,12808,0.0,45.0,0.0,1213660800.0,3,0.25881904510252074,0.9659258262890683
34304.99,34560.0,33750.0,33750.0,6421,0.0,46.0,0.0,1213747200.0,3,0.25881904510252074,0.9659258262890683
33410.21,34339.8,33003.0,34140.0,4762,0.0,47.0,0.0,1213833600.0,3,0.25881904510252074,0.9659258262890683
34149.99,34149.99,32751.0,33100.11,8008,0.0,48.0,0.0,1213920000.0,3,0.25881904510252074,0.9659258262890683
33000.01,33100.0,32556.1,32850.0,4381,0.0,49.0,0.0,1214179200.0,3,0.25881904510252074,0.9659258262890683
32800.01,32994.0,31981.0,32200.0,7619,0.0,50.0,0.0,1214265600.0,3,0.25881904510252074,0.9659258262890683
32200.0,32599.0,32011.06,32398.98,3462,0.0,51.0,0.0,1214352000.0,3,0.25881904510252074,0.9659258262890683
32700.0,33000.0,32200.0,32500.0,2927,0.0,52.0,0.0,1214438400.0,3,0.25881904510252074,0.9659258262890683
32000.0,32150.0,31600.01,31900.0,5978,0.0,53.0,0.0,1214524800.0,3,0.25881904510252074,0.9659258262890683
31925.0,32249.99,31500.0,31750.0,4053,0.0,54.0,0.0,1214784000.0,3,0.25881904510252074,0.9659258262890683
31600.0,32000.0,30562.0,30900.0,5660,0.0,55.0,0.0,1214870400.0,3,0.25881904510252074,0.9659258262890683
30907.0,31280.0,30821.0,31110.13,3796,0.0,56.0,0.0,1214956800.0,3,0.25881904510252074,0.9659258262890683
30500.0,31101.56,30499.99,30990.0,3759,0.0,57.0,0.0,1215043200.0,3,0.25881904510252074,0.9659258262890683
30982.0,31242.0,30050.0,30244.99,5800,0.0,58.0,0.0,1215129600.0,3,0.25881904510252074,0.9659258262890683
30250.0,30840.03,30060.0,30250.0,3688,0.0,59.0,0.0,1215388800.0,3,0.25881904510252074,0.9659258262890683
30189.99,30200.0,27966.1,28700.0,19118,0.0,60.0,0.0,1215475200.0,3,0.25881904510252074,0.9659258262890683
28700.0,28900.0,28390.0,28461.0,6540,0.0,61.0,0.0,1215561600.0,3,0.25881904510252074,0.9659258262890683
28300.0,28459.99,27971.0,28115.0,5200,0.0,62.0,0.0,1215648000.0,3,0.25881904510252074,0.9659258262890683
28299.99,28350.0,27460.0,27460.0,8021,0.0,63.0,0.0,1215734400.0,3,0.25881904510252074,0.9659258262890683
27390.0,27872.0,27390.0,27711.0,4492,0.0,64.0,0.0,1215993600.0,3,0.25881904510252074,0.9659258262890683
27400.0,27950.0,27121.0,27180.0,5582,0.0,65.0,0.0,1216080000.0,3,0.25881904510252074,0.9659258262890683
27156.03,27500.0,27000.01,27150.0,5137,0.0,66.0,0.0,1216166400.0,3,0.25881904510252074,0.9659258262890683
27489.99,27600.0,27088.0,27280.0,5689,0.0,67.0,0.0,1216252800.0,3,0.25881904510252074,0.9659258262890683
27100.0,28350.0,27050.0,28150.0,15888,0.0,68.0,0.0,1216339200.0,3,0.25881904510252074,0.9659258262890683
28586.0,31100.0,28150.0,30889.9,21560,0.0,69.0,0.0,1216598400.0,3,0.25881904510252074,0.9659258262890683
30600.0,32400.0,30507.0,32157.0,20697,0.0,70.0,0.0,1216684800.0,3,0.25881904510252074,0.9659258262890683
32390.0,33350.0,30650.07,31300.01,21404,0.0,71.0,0.0,1216771200.0,3,0.25881904510252074,0.9659258262890683
31499.0,32689.99,30333.0,32149.97,16664,1.0,0.0,0.0,1216857600.0,3,0.49999999999999994,0.8660254037844387
31499.0,32689.99,30333.0,32149.97,16664,1.0,0.0,0.0,1216857600.0,3,0.49999999999999994,0.8660254037844387
31860.0,32190.0,30505.0,31700.0,14109,0.0,1.0,0.0,1216944000.0,3,0.49999999999999994,0.8660254037844387
31807.0,31980.0,29865.05,30740.0,11397,0.0,2.0,0.0,1217203200.0,3,0.49999999999999994,0.8660254037844387
30111.0,30300.0,29275.0,29655.01,7469,0.0,3.0,0.0,1217289600.0,3,0.49999999999999994,0.8660254037844387
30199.99,30999.98,29666.0,29666.06,4975,0.0,4.0,0.0,1217376000.0,3,0.49999999999999994,0.8660254037844387
29804.0,29804.0,28800.0,29110.0,10283,0.0,5.0,0.0,1217462400.0,3,0.49999999999999994,0.8660254037844387
29300.0,29797.97,28601.02,28999.99,2765,0.0,6.0,0.0,1217548800.0,3,0.49999999999999994,0.8660254037844387
28705.0,28900.0,27670.01,28005.0,4363,0.0,7.0,0.0,1217808000.0,3,0.49999999999999994,0.8660254037844387
27670.01,27850.0,26400.0,26598.97,5169,0.0,8.0,0.0,1217894400.0,3,0.49999999999999994,0.8660254037844387
26850.0,27699.0,25400.0,26490.0,13483,0.0,9.0,0.0,1217980800.0,3,0.49999999999999994,0.8660254037844387
26750.0,27615.0,26400.0,26641.03,8807,0.0,10.0,0.0,1218067200.0,3,0.49999999999999994,0.8660254037844387
26899.0,26899.0,24600.06,24707.01,10163,0.0,11.0,0.0,1218153600.0,3,0.49999999999999994,0.8660254037844387
24707.0,25200.0,19000.0,25149.99,11909,0.0,12.0,0.0,1218412800.0,3,0.49999999999999994,0.8660254037844387
25100.0,27250.0,24320.14,27000.0,7924,0.0,13.0,0.0,1218499200.0,3,0.49999999999999994,0.8660254037844387
26799.99,27990.95,26311.0,27000.0,12929,0.0,14.0,0.0,1218585600.0,3,0.49999999999999994,0.8660254037844387
27365.7,27670.0,26600.0,26918.0,4408,0.0,15.0,0.0,1218672000.0,3,0.49999999999999994,0.8660254037844387
27001.01,27150.0,25920.0,26350.0,6278,0.0,16.0,0.0,1218758400.0,3,0.49999999999999994,0.8660254037844387
26599.0,26840.0,25850.01,25950.0,3395,0.0,17.0,0.0,1219017600.0,3,0.49999999999999994,0.8660254037844387
25600.0,25600.01,23900.0,24230.0,3807,0.0,18.0,0.0,1219104000.0,3,0.49999999999999994,0.8660254037844387
24401.0,25500.0,24401.0,24900.0,4671,0.0,19.0,0.0,1219190400.0,3,0.49999999999999994,0.8660254037844387
25100.01,25260.0,24001.0,24928.78,3301,0.0,20.0,0.0,1219276800.0,3,0.49999999999999994,0.8660254037844387
25399.0,25500.0,24602.0,24800.0,3620,0.0,21.0,0.0,1219363200.0,3,0.49999999999999994,0.8660254037844387
24801.0,24801.0,22750.0,22751.0,3682,0.0,22.0,0.0,1219622400.0,3,0.49999999999999994,0.8660254037844387
22090.0,22525.01,20720.0,21766.99,5427,0.0,23.0,0.0,1219708800.0,3,0.49999999999999994,0.8660254037844387
22129.0,22750.0,21800.0,22750.0,5597,0.0,24.0,0.0,1219795200.0,3,0.49999999999999994,0.8660254037844387
23100.0,24090.0,22675.55,24011.0,5456,0.0,25.0,0.0,1219881600.0,3,0.49999999999999994,0.8660254037844387
24011.0,25300.0,23599.0,25210.0,6059,0.0,26.0,0.0,1219968000.0,3,0.49999999999999994,0.8660254037844387
25197.0,26450.0,24650.01,26400.0,3708,0.0,27.0,0.0,1220227200.0,3,0.49999999999999994,0.8660254037844387
26300.0,26800.01,25250.0,25759.9,4487,0.0,28.0,0.0,1220313600.0,3,0.49999999999999994,0.8660254037844387
25400.0,25650.0,24401.01,24590.0,5269,0.0,29.0,0.0,1220400000.0,3,0.7071067811865475,0.7071067811865476
24500.0,24885.0,23051.11,23100.0,3395,0.0,30.0,0.0,1220486400.0,3,0.7071067811865475,0.7071067811865476
22359.57,22889.99,20505.0,21290.0,12628,0.0,31.0,0.0,1220572800.0,3,0.7071067811865475,0.7071067811865476
22000.0,22500.0,21405.29,21800.0,6617,0.0,32.0,0.0,1220832000.0,3,0.7071067811865475,0.7071067811865476
21700.0,21700.0,19625.0,19800.0,5993,0.0,33.0,0.0,1220918400.0,3,0.7071067811865475,0.7071067811865476
19115.0,19746.0,18320.0,19669.85,10876,0.0,34.0,0.0,1221004800.0,3,0.7071067811865475,0.7071067811865476
19769.21,19979.99,16100.0,16600.0,14163,0.0,35.0,0.0,1221091200.0,3,0.7071067811865475,0.7071067811865476
17000.0,18348.0,16200.01,17200.0,22773,0.0,36.0,0.0,1221177600.0,3,0.7071067811865475,0.7071067811865476
16800.0,17094.0,15574.0,15800.0,9633,0.0,37.0,0.0,1221436800.0,3,0.7071067811865475,0.7071067811865476
15055.0,15055.0,11000.09,12001.0,18050,0.0,38.0,0.0,1221523200.0,3,0.7071067811865475,0.7071067811865476
13000.0,13100.0,9501.0,10001.01,6535,0.0,39.0,0.0,1221609600.0,3,0.7071067811865475,0.7071067811865476
11230.0,14000.01,11230.0,13776.96,7126,0.0,40.0,0.0,1221782400.0,3,0.7071067811865475,0.7071067811865476
14199.0,17190.0,13801.0,16897.96,13557,0.0,41.0,0.0,1222041600.0,3,0.7071067811865475,0.7071067811865476
16000.0,17498.95,15050.0,15301.0,8342,0.0,42.0,0.0,1222128000.0,3,0.7071067811865475,0.7071067811865476
15379.99,15960.0,15250.0,15425.0,5648,0.0,43.0,0.0,1222214400.0,3,0.7071067811865475,0.7071067811865476
15499.0,15595.99,14755.0,15500.0,4734,0.0,44.0,0.0,1222300800.0,3,0.7071067811865475,0.7071067811865476
15500.0,17000.0,15199.0,16900.0,12208,0.0,45.0,0.0,1222387200.0,3,0.7071067811865475,0.7071067811865476
16780.0,18001.0,16616.0,17320.0,10617,0.0,46.0,0.0,1222646400.0,3,0.7071067811865475,0.7071067811865476
16000.0,17476.5,12000.0,16745.0,13968,0.0,47.0,0.0,1222732800.0,3,0.7071067811865475,0.7071067811865476
17100.01,18199.0,16520.0,16700.07,8134,0.0,48.0,0.0,1222819200.0,3,0.7071067811865475,0.7071067811865476
16700.0,17500.0,15500.0,15500.0,4103,0.0,49.0,0.0,1222905600.0,3,0.7071067811865475,0.7071067811865476
15220.0,15401.0,13190.0,15000.0,5547,0.0,50.0,0.0,1222992000.0,3,0.7071067811865475,0.7071067811865476
14501.1,14501.1,11800.04,12800.0,7581,0.0,51.0,0.0,1223251200.0,3,0.7071067811865475,0.7071067811865476
13000.0,13325.0,11100.0,12000.0,7304,0.0,52.0,0.0,1223337600.0,3,0.7071067811865475,0.7071067811865476
11158.0,11158.0,9700.0,9800.14,1012,0.0,53.0,0.0,1223424000.0,3,0.7071067811865475,0.7071067811865476
10399.97,11640.0,10300.0,10700.0,5452,0.0,54.0,0.0,1223510400.0,3,0.7071067811865475,0.7071067811865476
11000.0,11494.99,9900.01,10490.0,5539,0.0,55.0,0.0,1223856000.0,3,0.7071067811865475,0.7071067811865476
11500.0,11955.0,11100.0,11350.0,7840,0.0,56.0,0.0,1223942400.0,3,0.7071067811865475,0.7071067811865476
11000.0,11200.0,10324.99,10360.0,5646,0.0,57.0,0.0,1224028800.0,3,0.8660254037844386,0.5000000000000001
9701.0,10099.77,8644.0,8850.0,5176,0.0,58.0,0.0,1224115200.0,3,0.8660254037844386,0.5000000000000001
9030.0,9500.0,8200.0,8898.0,4678,0.0,59.0,0.0,1224201600.0,3,0.8660254037844386,0.5000000000000001
9000.0,9900.0,8450.0,8699.99,6030,0.0,60.0,0.0,1224460800.0,3,0.8660254037844386,0.5000000000000001
8999.99,9182.61,8650.0,8750.0,8834,0.0,61.0,0.0,1224547200.0,3,0.8660254037844386,0.5000000000000001
8580.0,8600.0,8119.0,8210.0,7952,0.0,62.0,0.0,1224633600.0,3,0.8660254037844386,0.5000000000000001
7900.0,8247.0,7595.0,7800.0,5188,0.0,63.0,0.0,1224720000.0,3,0.8660254037844386,0.5000000000000001
7698.99,7699.0,6050.0,6050.0,1858,0.0,64.0,0.0,1224806400.0,3,0.8660254037844386,0.5000000000000001
6716.0,6996.99,5811.0,6595.0,14430,0.0,65.0,0.0,1225152000.0,3,0.8660254037844386,0.5000000000000001
6974.0,7400.0,6786.0,7301.02,9001,0.0,66.0,0.0,1225238400.0,3,0.8660254037844386,0.5000000000000001
7498.99,9300.0,7498.0,8798.0,19578,0.0,67.0,0.0,1225324800.0,3,0.8660254037844386,0.5000000000000001
7970.0,9145.0,7750.0,9049.99,11088,0.0,68.0,0.0,1225411200.0,3,0.8660254037844386,0.5000000000000001
9179.97,9850.0,9049.99,9450.0,4857,0.0,69.0,0.0,1225497600.0,3,0.8660254037844386,0.5000000000000001
9924.0,10800.0,9580.0,10100.0,14814,0.0,70.0,0.0,1225843200.0,3,0.8660254037844386,0.5000000000000001
9300.0,9450.0,8500.01,9025.0,9633,0.0,71.0,0.0,1225929600.0,3,0.8660254037844386,0.5000000000000001
8810.0,9398.0,8460.0,9251.0,5189,0.0,72.0,0.0,1226016000.0,3,0.8660254037844386,0.5000000000000001
9800.0,9985.0,9000.0,9050.0,10373,0.0,73.0,0.0,1226275200.0,3,0.8660254037844386,0.5000000000000001
8855.0,9000.0,7540.0,7769.87,4091,0.0,74.0,0.0,1226361600.0,3,0.8660254037844386,0.5000000000000001
6500.0,7799.98,6200.0,7530.0,4531,0.0,75.0,0.0,1226534400.0,3,0.8660254037844386,0.5000000000000001
8000.0,8800.0,7100.0,7140.0,5001,0.0,76.0,0.0,1226620800.0,3,0.8660254037844386,0.5000000000000001
7100.58,7250.0,6821.0,6950.0,3387,0.0,77.0,0.0,1226880000.0,3,0.8660254037844386,0.5000000000000001
6800.0,7550.0,6515.06,7469.99,4804,0.0,78.0,0.0,1226966400.0,3,0.8660254037844386,0.5000000000000001
7500.0,7550.0,7100.0,7400.0,3476,0.0,79.0,0.0,1227052800.0,3,0.8660254037844386,0.5000000000000001
6850.0,7238.0,6755.01,7099.92,3359,0.0,80.0,0.0,1227139200.0,3,0.8660254037844386,0.5000000000000001
7400.0,7479.98,7064.0,7188.0,2078,0.0,81.0,0.0,1227225600.0,3,0.8660254037844386,0.5000000000000001
7385.0,7845.0,7224.09,7750.0,15315,0.0,82.0,0.0,1227484800.0,3,0.8660254037844386,0.5000000000000001
7996.0,8130.0,6850.0,6850.01,22113,0.0,83.0,0.0,1227571200.0,3,0.8660254037844386,0.5000000000000001
6998.0,7180.0,6301.0,6535.99,8462,0.0,84.0,0.0,1227657600.0,3,0.9659258262890683,0.25881904510252074
6796.0,7100.0,6580.0,6949.99,9156,0.0,85.0,0.0,1227744000.0,3,0.9659258262890683,0.25881904510252074
7200.0,7292.0,6610.0,6984.0,5412,0.0,86.0,0.0,1227830400.0,3,0.9659258262890683,0.25881904510252074
6802.01,6999.0,6700.0,6800.0,6726,0.0,87.0,0.0,1228089600.0,3,0.9659258262890683,0.25881904510252074
6541.1,6810.0,6412.0,6700.27,4673,0.0,88.0,0.0,1228176000.0,3,0.9659258262890683,0.25881904510252074
6739.14,6778.99,6551.23,6728.0,2509,0.0,89.0,0.0,1228262400.0,3,0.9659258262890683,0.25881904510252074
6786.0,6990.0,6625.01,6920.0,3717,0.0,90.0,0.0,1228348800.0,3,0.9659258262890683,0.25881904510252074
6790.0,6886.95,6671.04,6800.0,1744,0.0,91.0,0.0,1228435200.0,3,0.9659258262890683,0.25881904510252074
7300.0,7439.99,7100.0,7343.1,7484,0.0,92.0,0.0,1228694400.0,3,0.9659258262890683,0.25881904510252074
7400.0,7400.0,7068.0,7100.05,3196,0.0,93.0,0.0,1228780800.0,3,0.9659258262890683,0.25881904510252074
7199.0,8060.0,7100.0,7780.0,9838,0.0,94.0,0.0,1228867200.0,3,0.9659258262890683,0.25881904510252074
7899.0,8087.99,7600.01,7800.0,8133,0.0,95.0,0.0,1228953600.0,3,0.9659258262890683,0.25881904510252074
7331.0,7688.0,7237.57,7420.1,5768,0.0,96.0,0.0,1229040000.0,3,0.9659258262890683,0.25881904510252074
7675.0,7778.0,7430.0,7570.0,6843,0.0,97.0,0.0,1229299200.0,3,0.9659258262890683,0.25881904510252074
7499.0,7870.0,7350.0,7790.0,8646,0.0,98.0,0.0,1229385600.0,3,0.9659258262890683,0.25881904510252074
7950.0,8023.7,7611.0,7650.0,3333,0.0,99.0,0.0,1229472000.0,3,0.9659258262890683,0.25881904510252074
7550.0,8020.0,7357.57,7590.0,7697,0.0,100.0,0.0,1229558400.0,3,0.9659258262890683,0.25881904510252074
7499.0,7499.99,7009.97,7449.99,3849,0.0,101.0,0.0,1229644800.0,3,0.9659258262890683,0.25881904510252074
7450.02,7589.99,7308.0,7536.84,2686,0.0,102.0,0.0,1229904000.0,3,0.9659258262890683,0.25881904510252074
7449.99,7780.0,7421.0,7748.0,6394,0.0,103.0,0.0,1229990400.0,3,0.9659258262890683,0.25881904510252074
7770.0,7937.9,7550.0,7576.93,4258,0.0,104.0,0.0,1230076800.0,3,0.9659258262890683,0.25881904510252074
7600.17,7734.99,7309.01,7350.0,4515,0.0,105.0,0.0,1230163200.0,3,0.9659258262890683,0.25881904510252074
7400.0,7450.0,7011.11,7011.11,2709,0.0,106.0,0.0,1230249600.0,3,0.9659258262890683,0.25881904510252074
7111.11,7299.99,6823.17,6830.0,2573,0.0,107.0,0.0,1230508800.0,3,0.9659258262890683,0.25881904510252074
6997.99,7049.99,6700.0,6800.0,3103,0.0,108.0,0.0,1230595200.0,3,0.9659258262890683,0.25881904510252074
6733.01,7383.58,6725.01,6925.43,2400,0.0,109.0,0.0,1230681600.0,3,0.9659258262890683,0.25881904510252074
7209.99,7210.0,6878.0,6899.98,2672,0.0,110.0,0.0,1231632000.0,3,1.0,6.123233995736766e-17
6850.0,7089.0,6800.0,6960.01,2131,0.0,111.0,0.0,1231718400.0,3,1.0,6.123233995736766e-17
6855.0,7091.0,6700.01,6895.01,2927,0.0,112.0,0.0,1231804800.0,3,1.0,6.123233995736766e-17
6999.99,7300.0,6810.0,6810.06,7636,0.0,113.0,0.0,1231891200.0,3,1.0,6.123233995736766e-17
6799.0,7082.99,6799.0,6945.99,3767,0.0,114.0,0.0,1231977600.0,3,1.0,6.123233995736766e-17
7050.0,7100.0,6871.01,6900.0,2275,0.0,115.0,0.0,1232064000.0,3,1.0,6.123233995736766e-17
6971.31,7044.3,6580.0,6634.01,3025,0.0,116.0,0.0,1232323200.0,3,1.0,6.123233995736766e-17
6610.0,6650.0,6490.0,6570.0,2477,0.0,117.0,0.0,1232409600.0,3,1.0,6.123233995736766e-17
6448.0,6899.0,6405.0,6801.0,1498,0.0,118.0,0.0,1232496000.0,3,1.0,6.123233995736766e-17
6949.97,6999.97,6480.0,6536.21,1756,0.0,119.0,0.0,1232582400.0,3,1.0,6.123233995736766e-17
6599.99,6647.99,5994.0,6122.96,5535,0.0,120.0,0.0,1232668800.0,3,1.0,6.123233995736766e-17
6102.0,6450.0,6102.0,6318.0,5318,0.0,121.0,0.0,1232928000.0,3,1.0,6.123233995736766e-17
6400.0,6580.0,6111.58,6289.0,12099,0.0,122.0,0.0,1233014400.0,3,1.0,6.123233995736766e-17
6335.01,6415.8,6205.27,6340.0,5666,0.0,123.0,0.0,1233100800.0,3,1.0,6.123233995736766e-17
6415.0,6415.0,6101.01,6324.0,5803,0.0,124.0,0.0,1233187200.0,3,1.0,6.123233995736766e-17
6200.02,6670.0,6200.02,6599.9,8512,0.0,125.0,0.0,1233273600.0,3,1.0,6.123233995736766e-17
6538.39,6584.97,6301.0,6490.0,2457,0.0,126.0,0.0,1233532800.0,3,1.0,6.123233995736766e-17
6549.99,6643.25,6451.01,6540.19,2974,0.0,127.0,0.0,1233619200.0,3,1.0,6.123233995736766e-17
6511.03,6921.0,6511.0,6850.0,3475,0.0,128.0,0.0,1233705600.0,3,1.0,6.123233995736766e-17
6740.01,6820.0,6650.0,6670.1,4087,0.0,129.0,0.0,1233792000.0,3,1.0,6.123233995736766e-17
6790.0,7315.0,6720.0,7270.0,5983,0.0,130.0,0.0,1233878400.0,3,1.0,6.123233995736766e-17
7220.0,7649.0,7150.0,7570.0,7759,0.0,131.0,0.0,1234137600.0,3,1.0,6.123233995736766e-17
7560.0,7939.99,7360.0,7850.0,9496,0.0,132.0,0.0,1234224000.0,3,1.0,6.123233995736766e-17
7426.36,7899.0,7426.36,7699.0,7160,0.0,133.0,0.0,1234310400.0,3,1.0,6.123233995736766e-17
7610.0,7888.2,7250.01,7265.0,6292,0.0,134.0,0.0,1234396800.0,3,1.0,6.123233995736766e-17
7370.0,8770.0,7349.97,8439.0,16993,0.0,135.0,0.0,1234483200.0,3,1.0,6.123233995736766e-17
8440.0,9200.0,8158.01,8286.01,19619,0.0,136.0,0.0,1234742400.0,3,1.0,6.123233995736766e-17
8120.0,8748.0,7720.0,7880.0,12061,0.0,137.0,0.0,1234828800.0,3,0.9659258262890683,-0.25881904510252085
