<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,D,05/04/10,000000,195.1500000,195.9800000,191.8500000,194.9900000,155105
NVTK,D,06/04/10,000000,194.9900000,195.9700000,191.9200000,194.0000000,171898
NVTK,D,07/04/10,000000,193.7000000,194.9800000,188.0200000,190.0200000,308860
NVTK,D,08/04/10,000000,189.8900000,193.0000000,187.0700000,191.0100000,425999
NVTK,D,09/04/10,000000,191.7300000,193.4900000,191.0800000,192.6600000,190220
NVTK,D,12/04/10,000000,193.8800000,195.0000000,191.5200000,194.4000000,512079
NVTK,D,13/04/10,000000,194.0300000,199.2500000,192.5600000,197.9900000,1468919
NVTK,D,14/04/10,000000,199.2000000,207.0100000,197.6600000,205.0000000,1022007
NVTK,D,15/04/10,000000,206.7000000,206.7000000,199.0000000,202.2800000,582808
NVTK,D,16/04/10,000000,199.9900000,200.5000000,197.5000000,197.5100000,365025
NVTK,D,19/04/10,000000,195.0000000,195.0000000,185.5000000,193.9900000,429343
